timestamp,year,location_name,species_name,location_id,species_id,status,filename,entries_count
2025-08-12T11:40:51.349983,2009,Situk River,Sockeye Salmon (Red),5,420,SKIP,2009-situk-river-sockeye.json,67
2025-08-12T11:40:51.395821,2009,Gulkana River,Sockeye Salmon (Red),6,420,SKIP,2009-gulkana-river-sockeye.json,75
2025-08-12T11:40:51.809095,2009,Gulkana River,Dolly Varden,6,530,NOFILE,2009-gulkana-river-dollyvarden.json,0
2025-08-12T11:40:51.814816,2009,Gulkana River,Pink Salmon (Humpy),6,440,NOFILE,2009-gulkana-river-pink.json,0
2025-08-12T11:40:51.821144,2009,Gulkana River,Coho Salmon (Silver),6,430,NOFILE,2009-gulkana-river-coho.json,0
2025-08-12T11:40:51.832497,2009,Gulkana River,Pacific Lamprey,6,600,NOFILE,2009-gulkana-river-pacific-lamprey.json,0
2025-08-12T11:40:51.832820,2009,Gulkana River,Rainbow Trout,6,541,NOFILE,2009-gulkana-river-rainbowtrout.json,0
2025-08-12T11:40:51.833103,2009,Gulkana River,Steelhead Trout,6,540,NOFILE,2009-gulkana-river-steelhead.json,0
2025-08-12T11:40:51.838012,2009,Coghill River,Chinook – Early Run,7,411,NOFILE,2009-coghill-river-chinook-early-run.json,0
2025-08-12T11:40:51.853849,2009,Coghill River,Chinook – Late Run,7,412,NOFILE,2009-coghill-river-chinook-late-run.json,0
2025-08-12T11:40:51.854244,2009,Gulkana River,Chum Salmon (Dog),6,450,NOFILE,2009-gulkana-river-chum.json,0
2025-08-12T11:40:51.859948,2009,Coghill River,Sockeye – Early Run,7,421,NOFILE,2009-coghill-river-sockeye-early-run.json,0
2025-08-12T11:40:51.871826,2009,Coghill River,Sockeye – Late Run,7,422,NOFILE,2009-coghill-river-sockeye-late-run.json,0
2025-08-12T11:40:51.878592,2009,Coghill River,Chinook Salmon (King),7,410,NOFILE,2009-coghill-river-chinook.json,0
2025-08-12T11:40:52.128667,2009,Coghill River,Coho Salmon (Silver),7,430,NOFILE,2009-coghill-river-coho.json,0
2025-08-12T11:40:52.128947,2009,Coghill River,Pink Salmon (Humpy),7,440,NOFILE,2009-coghill-river-pink.json,0
2025-08-12T11:40:52.195205,2009,Coghill River,Chum Salmon (Dog),7,450,NOFILE,2009-coghill-river-chum.json,0
2025-08-12T11:40:52.198714,2009,Coghill River,Sockeye Salmon (Red),7,420,SKIP,2009-coghill-river-sockeye.json,45
2025-08-12T11:40:52.582422,2009,Coghill River,Dolly Varden,7,530,NOFILE,2009-coghill-river-dollyvarden.json,0
2025-08-12T11:40:52.583040,2009,Coghill River,Steelhead Trout,7,540,NOFILE,2009-coghill-river-steelhead.json,0
